Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Georgia,GEO,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0.0089898,0.1261468,0.1006489,0.0553898,0.0269526,0.0058068,0.0043791,0.0031402,0.0050161,0.0060639,0.0076747,0.0037694,,0.0018789,0.004682,,
Georgia,GEO,"Bound rate, simple mean, manufactured products (%)",TM.TAX.MANF.BR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,6.5,6.5,6.5,6.5,6.5,6.66,6.66,6.66,6.65,6.64,6.63,6.7,,6.59,6.59,,
Georgia,GEO,Law mandates equal remuneration for females and males for work of equal value (1=yes; 0=no),SG.LAW.EQRM.WK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Georgia,GEO,Law prohibits or invalidates child or early marriage (1=yes; 0=no),SG.LAW.CHMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,
Georgia,GEO,Nonpregnant and nonnursing women can do the same jobs as men (1=yes; 0=no),SG.JOB.NOPN.EQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,1,,1,
Georgia,GEO,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,6.9,,7.2,7.2,7.2,7.2,9.4,9.4,9.4,9.4,6,5.1,6.5,6.6,12,12,12,11.3,,16,16
Georgia,GEO,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.915659904,,,,2.108880043,2.15512991,2.181070089,2.137500048,2.235009909,2.065599918,2.914200068,2.484309912,3.003639936,2.696870089,2.919559956,3.222389936,,2.696219921,1.983309984,,,,3.784770012,3.829940081,
Georgia,GEO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.85142994,10.60486031,12.54071999,12.36196041,13.6035099,12.49293995,15.03676033,11.18124962,12.89538956,9.486650467,8.937600136,8.998250008,,9.269430161,6.707759857,,,,12.66619968,12.9533596,
Georgia,GEO,Expenditure on tertiary education (% of government expenditure on education),SE.XPD.TERT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.69486046,,,,,,,,,,,,,,11.57670021,,,11.16040039,19.17079926,,,,11.08576012,10.07808018,
Georgia,GEO,"Government expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.48361015,,,10.54681015,14.6346302,,,,11.41483021,9.94023037,
Georgia,GEO,Expenditure on secondary education (% of government expenditure on education),SE.XPD.SECO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.96945953,,,29.04418945,32.12882996,,,,,,
Georgia,GEO,"Government expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.24339008,,,,,,,,,,
Georgia,GEO,Expenditure on primary education (% of government expenditure on education),SE.XPD.PRIM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.99980927,,,31.24477005,34.33924866,,,,,,
Georgia,GEO,"Government expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.60793018,,,11.43245029,9.069040298,,,,,,
Georgia,GEO,"Current education expenditure, total (% of total expenditure in public institutions)",SE.XPD.CTOT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0891037,,,
Georgia,GEO,"Current education expenditure, secondary (% of total expenditure in secondary public institutions)",SE.XPD.CSEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"Current education expenditure, primary (% of total expenditure in primary public institutions)",SE.XPD.CPRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia,GEO,"Tertiary education, academic staff (% female)",SE.TER.TCHR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.4812088,49.0582695,47.54673004,49.30102158,44.37858963,50.34555817,50.91786957,45.26950073,52.49483871,54.9034996,49.5242691,51.85602188,,53.1017189,54.98770142,49.54708099,54.73532104,52.64001846,55.16122055,
Georgia,GEO,"School enrollment, tertiary, male (% gross)",SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,31.19119072,,,,,,,,,,38.09878159,,,,38.7231102,39.75468063,44.12324142,,35.17858124,39.14302063,40.07424927,41.27085876,43.2159996,40.81536102,44.91794968,35.05607986,34.57511902,30.86882019,22.79475021,25.70865059,28.32538033,25.88417053,31.09093094,36.02978134,41.08660889,48.26272964,54.01139832,
Georgia,GEO,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,27.91680908,,,,,,,,,,34.1930809,,,,50.58264923,44.39521027,45.89585114,,37.56274033,37.51467896,38.33906174,41.27054977,41.79309845,42.65039063,46.95655823,39.88753891,38.76441956,37.60826874,28.75048065,32.80426025,34.62924957,33.59022141,40.30355835,45.34988022,50.33435059,55.7318306,61.33813858,
Georgia,GEO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,29.57724953,,,,,,,,,,36.18947983,,,,44.59589005,42.0679512,45.01163864,,36.37878036,38.32468033,39.20560837,41.27069855,42.50997162,41.72251892,45.92293167,37.43413162,36.63547134,34.1831398,25.72257996,29.19868088,31.43252945,29.69363976,35.64685059,40.62316895,45.6138382,51.88275909,57.52793121,
Georgia,GEO,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,,,,,,,,,,,,,,,,,,,,,,10.19863987,,,,,,,,,,9.53608036,,,,6.877240181,6.364769936,6.393400192,,5.043940067,5.2677598,5.08468008,5.727859974,5.451429844,6.123690128,5.923820019,6.617269993,8.846369743,7.289390087,7.743760109,7.926209927,,6.381710052,6.933949947,6.761519909,7.089540005,7.305950165,7.317840099,
Georgia,GEO,"Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)",SE.TER.CUAT.ST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.85996,,,,,,,,,,30.17271,,30.88183,,32.85854,,
Georgia,GEO,"Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)",SE.TER.CUAT.ST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.72513,,,,,,,,,,30.57176,,30.81373,,32.49295,,
Georgia,GEO,"Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)",SE.TER.CUAT.ST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.15045,,,,,,,,,,29.84851,,30.93809,,33.1683,,
Georgia,GEO,"Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.MS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.301,,27.42199,,28.15081,,
Georgia,GEO,"Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.MS.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.54751,,27.39015,,27.48961,,
Georgia,GEO,"Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.MS.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.10073,,27.44831,,28.71104,,
Georgia,GEO,"Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.DO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23457,,0.30158,,0.41306,,
Georgia,GEO,"Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.DO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35265,,0.4148,,0.46379,,
Georgia,GEO,"Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.DO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13865,,0.20802,,0.37008,,
Georgia,GEO,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)",SE.TER.CUAT.BA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.17271,,30.86433,,32.84663,,
Georgia,GEO,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",SE.TER.CUAT.BA.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.57176,,30.80356,,32.46697,,
Georgia,GEO,"Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)",SE.TER.CUAT.BA.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.84851,,30.91455,,33.1683,,
Georgia,GEO,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.86610031,15.01360989,,,,,,,,16.43621063,11.91238976,15.45656967,14.53835964,10.79312992,,,,1.176110029,0.163509995,0.525449991,,,
Georgia,GEO,"Adolescents out of school, male (% of male lower secondary school age)",SE.SEC.UNER.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.63484955,14.50461006,,,,,,,,14.41543961,11.4186697,,12.22342968,,,,,0.817059994,,,,,
Georgia,GEO,"Adolescents out of school, female (% of female lower secondary school age)",SE.SEC.UNER.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.18180084,15.54405022,,,,,,,,18.49670029,12.40942955,,16.89172935,,,,,1.582260013,,,,,
Georgia,GEO,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,54.29465866,,,,,62.4948082,,,,,60.19060898,61.3833313,61.89258957,64.64305878,58.11582184,67.47608185,70.5087738,,76.53028107,76.37641907,74.33000946,80.28177643,81.8850174,,,,,,85.59150696,,,,79.76561737,80.20069122,80.15022278,79.93818665,79.82714844,
Georgia,GEO,"Secondary education, teachers, female",SE.SEC.TCHR.FE,,,,,,,,,,,,,,,,,,,,,,37649,,,,,42129,,,,,49892,50861,44783,45702,37895,46545,40869,,45097,45418,43822,38463,40095,,,,,,38642,,,,31174,31170,30732,29486,29742,
Georgia,GEO,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,69342,,,,,67412,,,,,82890,82858,72356,70699,65206,68980,57963,,58927,59466,58956,47910,48965,,,,,40919,45147,,,,39082,38865,38343,36886,37258,
Georgia,GEO,Trained teachers in secondary education (% of total teachers),SE.SEC.TCAQ.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.95776367,,,,,,,,95.09519196,94.71504211,,,,,,,,,
Georgia,GEO,Trained teachers in upper secondary education (% of total teachers),SE.SEC.TCAQ.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.9752121,,,,,,,,95.25216675,94.83918762,,,,,,,,,
Georgia,GEO,"Trained teachers in upper secondary education, male (% of male teachers)",SE.SEC.TCAQ.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.28633118,,,,,,,,,92.7183075,,,,,,,,,
Georgia,GEO,"Trained teachers in upper secondary education, female (% of female teachers)",SE.SEC.TCAQ.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.55236816,,,,,,,,,95.21233368,,,,,,,,,
Georgia,GEO,"Trained teachers in secondary education, male (% of male teachers)",SE.SEC.TCAQ.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.81121826,,,,,,,,,92.34435272,,,,,,,,,
Georgia,GEO,Trained teachers in lower secondary education (% of total teachers),SE.SEC.TCAQ.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.834198,,,,,,,,94.98828888,94.58567047,,,,,,,,,
Georgia,GEO,"Trained teachers in lower secondary education, male (% of male teachers)",SE.SEC.TCAQ.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.64901924,,,,,,,,,91.92282867,,,,,,,,,
Georgia,GEO,"Trained teachers in lower secondary education, female (% of female teachers)",SE.SEC.TCAQ.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.05329895,,,,,,,,,95.01312256,,,,,,,,,
Georgia,GEO,"Trained teachers in secondary education, female (% of female teachers)",SE.SEC.TCAQ.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.21013641,,,,,,,,,95.11412048,,,,,,,,,
Georgia,GEO,Progression to secondary school (%),SE.SEC.PROG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.20246887,98.41564941,,,98.55890656,98.42178345,97.82749176,98.53069305,,97.94154358,99.6727829,100,99.69673157,98.8653717,99.76815033,,98.58001709,99.95594025,99.66751099,99.57623291,99.8186264,99.50710297,,
Georgia,GEO,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.90532684,98.35781097,99.87525177,99.68486786,,99.70458984,,,99.70902252,98.60890198,99.69377136,,99.10211182,99.91722107,99.62711334,99.20231628,99.89031982,99.45754242,,
Georgia,GEO,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.25234985,98.48860931,95.73648834,97.36477661,,96.11100006,,,99.68351746,99.14788818,99.852211,,97.98874664,100,99.71336365,100,99.73753357,99.56346893,,
Georgia,GEO,"School enrollment, secondary, private (% of total secondary)",SE.SEC.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46675992,2.217010021,2.797970057,3.141839981,3.580569983,4.434100151,4.831069946,5.339439869,6.414189816,,,,11.06987,10.29001999,10.22945976,10.13296986,9.944680214,
Georgia,GEO,"School enrollment, secondary, male (% net)",SE.SEC.NENR.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.40351105,77.32978821,,75.08319855,75.86102295,,,,,75.04898071,75.0045166,,82.51364136,,,,,87.68089294,90.29827118,92.27970123,94.33509827,96.75283813,
Georgia,GEO,"School enrollment, secondary, female (% net)",SE.SEC.NENR.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.70815277,75.87171173,,76.00353241,76.46811676,,,,,74.09377289,76.60774231,,79.59342957,,,,,88.17205811,92.1902771,95.06784058,96.83154297,98.86425018,
Georgia,GEO,"School enrollment, secondary (% net)",SE.SEC.NENR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.56819153,76.61296844,,75.53365326,76.15766144,,,,,74.57790375,75.79975891,79.76898193,81.06378937,78.83109283,,,,87.91478729,91.19142151,93.58789063,95.50299835,97.74015808,
Georgia,GEO,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,123.9536514,,,,,126.5367126,,,,,97.56446075,93.04654694,83.20430756,81.75222015,80.76431274,79.78843689,80.16285706,,78.42228699,77.95442963,78.2486496,79.49923706,81.02039337,77.32150269,80.83418274,81.56741333,,89.86506653,,,,,96.09368134,97.33847809,100.5841522,103.2470779,106.4869995,
Georgia,GEO,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,93.72627258,,,,,103.6152267,,,,,94.56079102,88.03852081,77.82687378,77.15061188,74.34011078,77.93528748,78.49137115,,77.99902344,77.78069305,78.77552032,79.03421783,79.97875214,77.30773163,79.05235291,82.05780792,,86.39134979,,,,,96.97651672,99.8000412,103.2690964,105.4552994,108.1284332,
Georgia,GEO,"School enrollment, secondary (% gross)",SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,109.0430527,,,,,115.2705688,,,,,96.09348297,90.5849762,80.55413818,79.48130035,77.59442902,78.87538147,79.34113312,,78.21511841,77.86953735,78.50592041,79.27179718,80.50953674,77.31474304,79.95542908,81.81066132,87.84837341,88.14041138,85.53713226,,,,96.51409912,98.50050354,101.8439178,104.2801437,107.2545471,
Georgia,GEO,"Secondary education, vocational pupils (% female)",SE.SEC.ENRL.VO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,29.99901962,,,,,29.9993,,,,,32.9991684,29.99972916,30.00028992,30.00177956,33.00141907,43.79888916,47.76195908,,36.13806152,31.31451988,27.98457909,28.78660011,27.57465935,27.25904083,30.64829063,30.65078926,,43.41772079,,,,,43.11006927,46.32791901,43.22518158,42.32992172,41.43207169,
Georgia,GEO,"Secondary education, vocational pupils",SE.SEC.ENRL.VO,,,,,,,,,,,,,,,,,,,,,,60922,,,,,71655,,,,,42195,36397,34373,28155,19081,19174,19593,,18861,16759,14265,11818,10448,9296,8777,6300,7432,1580,4968,,,,21350,14052,12421,12112,11829,
Georgia,GEO,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.185900211,,,,,,,,7.940700054,7.564519882,,,,7.641220093,7.307350159,7.309589863,7.483290195,7.236959934,
Georgia,GEO,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,,,,,,,,,,,,,,,,,,,,,,9.914270401,,,,,9.922329903,,,,,6.852429867,6.405550003,6.442669868,6.414549828,6.708169937,6.401229858,7.661059856,,7.50714016,7.460450172,7.608449936,9.409040451,9.245070457,,,,,7.463230133,7.567480087,,,,7.486720085,7.249169827,7.247059822,7.443990231,7.393420219,
Georgia,GEO,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.518210411,,,,,,,,7.138110161,7.570559978,,,,7.337619781,7.192349911,7.186059952,7.405010223,7.549580097,
Georgia,GEO,"Secondary education, general pupils (% female)",SE.SEC.ENRL.GC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,43.60493088,,,,,45.88274002,,,,,49.41070938,49.07899857,49.01676941,49.08839035,47.92438126,48.90513992,48.67562866,,49.37380981,49.4937706,49.68880844,49.30257034,49.21931076,49.7467308,49.27695084,50.14295959,49.08570099,48.69094849,48.64990997,48.17898178,48.15995026,48.15726852,48.22227859,47.90819168,47.77983093,47.53968811,47.39810944,
Georgia,GEO,"Secondary education, general pupils",SE.SEC.ENRL.GC,,,,,,,,,,,,,,,,,,,,,,626553,,,,,597229,,,,,525803,494354,431793,425347,418332,422383,424465,,423512,426884,434299,438969,442237,303037,307653,308127,313739,303808,336681,335389,309855,281241,271246,267687,265453,262467,263635,
Georgia,GEO,"Secondary education, pupils (% female)",SE.SEC.ENRL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,42.39921188,,,,,44.18119812,,,,,48.19153976,47.77061081,47.61457825,47.90343094,47.27339935,48.68341064,48.63531113,,48.8094902,48.80704117,48.99858093,48.76472092,48.71974945,49.07743073,48.76023102,49.75241089,,48.66366959,,,,,47.84925079,47.82936859,47.57624054,47.3098793,47.14191055,
Georgia,GEO,"Secondary education, pupils",SE.SEC.ENRL,,,,,,,,,,,,,,,,,,,,,,687475,,,,,668884,,,,,567998,530751,466166,453502,437413,441557,444058,,442373,443643,448564,450787,452685,312333,316430,314427,321171,305388,341649,,,,292596,281739,277874,274579,275464,
Georgia,GEO,"Secondary education, duration (years)",SE.SEC.DURS,,,,,,,,,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6
Georgia,GEO,"Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.UP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.66328,,,,,,,,,,90.9255,,92.06716,,93.45079,,
Georgia,GEO,"Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.UP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.37539,,,,,,,,,,92.27698,,93.3082,,93.98075,,
Georgia,GEO,"Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.UP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.25921,,,,,,,,,,89.82754,,91.04171,,93.00176,,
Georgia,GEO,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.PO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.33942,,,,,,,,,,49.67118,,49.41188,,51.03454,,
Georgia,GEO,"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.PO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.21754,,,,,,,,,,47.84168,,45.44057,,46.78155,,
Georgia,GEO,"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.PO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.43938,,,,,,,,,,51.15748,,52.69332,,54.63801,,
Georgia,GEO,"Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)",SE.SEC.CUAT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.10677,,,,,,,,,,95.59431,,96.70865,,97.95189,,
Georgia,GEO,"Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)",SE.SEC.CUAT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.76789,,,,,,,,,,96.66942,,97.40466,,98.58102,,
Georgia,GEO,"Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)",SE.SEC.CUAT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.74453,,,,,,,,,,94.72088,,96.13355,,97.41884,,
Georgia,GEO,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.87158966,80.30606079,83.35427856,,84.67176056,83.51262665,81.76448822,79.98313904,76.4495697,77.85733032,89.77580261,92.17043304,92.52677917,85.95079803,83.76000977,91.81053162,,101.4091034,105.7869797,100.1299286,104.6087189,106.8863068,107.4354477,
Georgia,GEO,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.13549805,79.56777954,79.37090302,75.1534729,77.43656158,89.2591095,,,88.17907715,86.11688232,93.46983337,,102.6449966,105.7648926,100.2035294,104.1538391,105.984581,106.23703,
Georgia,GEO,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.90579224,84.06400299,80.62581635,77.80834961,78.29517365,90.30718231,,,83.71807861,81.36785126,90.085289,,100.0523529,105.811821,100.0462723,105.1264801,107.9141998,108.8014374,
Georgia,GEO,Lower secondary school starting age (years),SE.SEC.AGES,,,,,,,,,,,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Georgia,GEO,"Trademark applications, direct nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010,7824,1493,929,898,1054,1620,2126,2724,2736,2186,2410,2927,2983,3497,4009,3938,3165,3261,3578,3557,3805,3529,3386,3160,3443,
Georgia,GEO,"Trademark applications, nonresident, by count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6769,8788,9761,9875,7204,6979,7856,7940,8322,8147,7500,7203,8004,
Georgia,GEO,"Patent applications, residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,502,386,287,288,263,277,265,232,254,194,195,249,225,236,248,222,256,183,138,139,114,110,99,96,75,
Georgia,GEO,"Patent applications, nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,178,159,420,173,205,229,190,186,221,204,171,208,250,299,316,241,218,179,260,233,219,187,172,178,157,
Georgia,GEO,Scientific and technical journal articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.6,269.2,377,357.5,307.4,350.1,406.6,346.4,463.2,441.4,473.4,486.1,492,579.4,,
Georgia,GEO,"Industrial design applications, resident, by count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,26,13,,57,186,206,165,110,87,175,120,472,
